[label]	uniprot	disease_label
Gamma-aminobutyric acid receptor subunit alpha-4	P48169	nicotine dependence
Gamma-aminobutyric acid receptor subunit alpha-4	P48169	epilepsy
Gamma-aminobutyric acid receptor subunit alpha-4	P48169	carcinoma
Gamma-aminobutyric acid receptor subunit alpha-4	P48169	autistic disorder
Gamma-aminobutyric acid receptor subunit alpha-5	P31644	Warburg micro syndrome
Gamma-aminobutyric acid receptor subunit alpha-5	P31644	bipolar disorder
Gamma-aminobutyric acid receptor subunit alpha-5	P31644	epilepsy
Gamma-aminobutyric acid receptor subunit alpha-5	P31644	autistic disorder
Gamma-aminobutyric acid receptor subunit alpha-6	Q16445	alcohol dependence
Gamma-aminobutyric acid receptor subunit alpha-6	Q16445	carcinoma
Gamma-aminobutyric acid receptor subunit alpha-6	Q16445	heroin dependence
Gamma-aminobutyric acid receptor subunit alpha-6	Q16445	epilepsy
Gamma-aminobutyric acid receptor subunit alpha-6	Q16445	panic disorder
Gamma-aminobutyric acid receptor subunit alpha-6	Q16445	Canavan disease
Gamma-aminobutyric acid receptor subunit beta-1	P18505	alcohol dependence
Gamma-aminobutyric acid receptor subunit beta-1	P18505	carcinoma
Gamma-aminobutyric acid receptor subunit beta-1	P18505	schizoaffective disorder
Gamma-aminobutyric acid receptor subunit beta-1	P18505	autistic disorder
Gamma-aminobutyric acid receptor subunit beta-2	P47870	antisocial personality disorder
Gamma-aminobutyric acid receptor subunit beta-2	P47870	schizophrenia
Gamma-aminobutyric acid receptor subunit beta-2	P47870	carcinoma
Gamma-aminobutyric acid receptor subunit beta-2	P47870	heroin dependence
Gamma-aminobutyric acid receptor subunit beta-2	P47870	alcohol dependence
Gamma-aminobutyric acid receptor subunit beta-2	P47870	bipolar disorder
Gamma-aminobutyric acid receptor subunit beta-3	P28472	childhood disintegrative disease
Gamma-aminobutyric acid receptor subunit beta-3	P28472	atypical autism
Gamma-aminobutyric acid receptor subunit beta-3	P28472	diaphragmatic eventration
Gamma-aminobutyric acid receptor subunit beta-3	P28472	Asperger syndrome
Gamma-aminobutyric acid receptor subunit beta-3	P28472	carcinoma
Gamma-aminobutyric acid receptor subunit beta-3	P28472	cleft palate
Gamma-aminobutyric acid receptor subunit beta-3	P28472	cleft lip
Gamma-aminobutyric acid receptor subunit beta-3	P28472	intellectual disability
Gamma-aminobutyric acid receptor subunit delta	O14764	postpartum depression
Gamma-aminobutyric acid receptor subunit delta	O14764	Baraitser-Winter syndrome
Gamma-aminobutyric acid receptor subunit delta	O14764	intellectual disability
Gamma-aminobutyric acid receptor subunit gamma-1	Q8N1C3	autistic disorder
Gamma-aminobutyric acid receptor subunit gamma-1	Q8N1C3	carcinoma
Gamma-aminobutyric acid receptor subunit gamma-1	Q8N1C3	alcohol dependence
Gamma-aminobutyric acid receptor subunit gamma-2	P18507	carcinoma
Gamma-aminobutyric acid receptor subunit gamma-2	P18507	alcohol dependence
Gamma-aminobutyric acid receptor subunit gamma-3	Q99928	Prader-Willi syndrome
Gamma-aminobutyric acid receptor subunit gamma-3	Q99928	type 2 diabetes mellitus
Gamma-aminobutyric acid receptor subunit gamma-3	Q99928	carcinoma
Gamma-aminobutyric acid receptor subunit gamma-3	Q99928	Angelman syndrome
Gamma-aminobutyric acid receptor subunit gamma-3	Q99928	alcohol dependence
Gamma-aminobutyric acid receptor subunit gamma-3	Q99928	autistic disorder
Gamma-aminobutyric acid receptor subunit rho-1	P24046	myopia
Gamma-aminobutyric acid receptor subunit rho-1	P24046	retinitis pigmentosa
Gamma-aminobutyric acid receptor subunit rho-1	P24046	succinic semialdehyde dehydrogenase deficiency
Gamma-aminobutyric acid receptor subunit rho-1	P24046	diabetic cataract
Gamma-aminobutyric acid receptor subunit rho-2	P28476	retinitis pigmentosa
Gamma-aminobutyric acid receptor subunit rho-2	P28476	succinic semialdehyde dehydrogenase deficiency
Gamma-aminobutyric acid receptor subunit rho-3	A8MPY1	succinic semialdehyde dehydrogenase deficiency
Gamma-aminobutyric acid receptor subunit rho-3	A8MPY1	myopia
Gamma-aminobutyric acid receptor subunit rho-3	A8MPY1	schizoaffective disorder
Gamma-aminobutyric acid receptor subunit theta	Q9UN88	migraine
Gamma-aminobutyric acid receptor subunit theta	Q9UN88	carcinoma
Gamma-aminobutyric acid type B receptor subunit 1	Q9UBS5	asthenopia
Gamma-aminobutyric acid type B receptor subunit 1	Q9UBS5	retinitis
Gamma-aminobutyric acid type B receptor subunit 1	Q9UBS5	enophthalmos
Gamma-aminobutyric acid type B receptor subunit 1	Q9UBS5	paralytic squint
Gamma-aminobutyric acid type b receptor subunit 2	O75899	disease of metabolism
Gamma-aminobutyric acid type b receptor subunit 2	O75899	nicotine dependence
Gamma-aminobutyric acid type b receptor subunit 2	O75899	carcinoma
Gastric inhibitory polypeptide receptor	P48546	Cushing's syndrome
Gastric inhibitory polypeptide receptor	P48546	diabetes mellitus
Gastric inhibitory polypeptide receptor	P48546	type 2 diabetes mellitus
Gastric inhibitory polypeptide receptor	P48546	obesity
Gastric inhibitory polypeptide receptor	P48546	acquired metabolic disease
Gastrin-releasing peptide receptor	P30550	cancer
Gastrin/cholecystokinin type B receptor	P32239	agoraphobia
Gastrin/cholecystokinin type B receptor	P32239	cancer
Gastrin/cholecystokinin type B receptor	P32239	pain agnosia
Gastrin/cholecystokinin type B receptor	P32239	carcinoma
Gastrin/cholecystokinin type B receptor	P32239	opiate dependence
Glucagon receptor	P47871	type 2 diabetes mellitus
Glucagon receptor	P47871	endometrial stromal sarcoma
Glucagon receptor	P47871	essential hypertension
Glucagon receptor	P47871	maturity-onset diabetes of the young
Glucagon receptor	P47871	bacterial infectious disease
Glucagon receptor	P47871	bone giant cell tumor
Glucagon receptor	P47871	disease
Glucagon receptor	P47871	cardiovascular system disease
Glucagon receptor	P47871	giant cell reparative granuloma
Glucagon receptor	P47871	vascular disease
Glucagon receptor	P47871	alopecia areata
Glucagon receptor	P47871	pancreas disease
Glucagon receptor	P47871	islet cell tumor
Glucagon receptor	P47871	endocrine pancreas disease
Glucagon receptor	P47871	short bowel syndrome
Glucagon receptor	P47871	hypertension
Glucagon receptor	P47871	primary bacterial infectious disease
Glucagon receptor	P47871	acquired metabolic disease
Glucagon receptor	P47871	myopia
Glucagon receptor	P47871	cholera
Glucagon receptor	P47871	disease of anatomical entity
Glucagon receptor	P47871	hyperglycemia
Glucagon receptor	P47871	glucose intolerance
Glucagon receptor	P47871	carbohydrate metabolism disease
Glucagon receptor	P47871	choline deficiency disease
Glucagon receptor	P47871	refractive error
Glucagon receptor	P47871	disease of cellular proliferation
Glucagon receptor	P47871	endometrial stromal tumor
Glucagon receptor	P47871	insulinoma
Glucagon receptor	P47871	glucose metabolism disease
Glucagon receptor	P47871	disease of metabolism
Glucagon receptor	P47871	hypoglycemia
Glucagon receptor	P47871	endocrine system disease
Glucagon-like peptide 1 receptor	P43220	obesity
Glucagon-like peptide 1 receptor	P43220	hyperglycemia
Glucagon-like peptide 1 receptor	P43220	pancreatitis
Glucagon-like peptide 1 receptor	P43220	insulinoma
Glucagon-like peptide 1 receptor	P43220	vascular disease
Glucocorticoid receptor	P04150	hypokalemia
Glucocorticoid receptor	P04150	chronic fatigue syndrome
Glucocorticoid receptor	P04150	metabolic syndrome X
Glucocorticoid receptor	P04150	bipolar disorder
Glucocorticoid receptor	P04150	obesity
Glucocorticoid receptor	P04150	pituitary adenoma
Glucocorticoid receptor	P04150	hyperglycemia
Glucocorticoid receptor	P04150	kidney disease
Glucocorticoid receptor	P04150	diabetes mellitus
Glucocorticoid receptor	P04150	major depressive disorder
Glucocorticoid receptor	P04150	hyperandrogenism
Glucocorticoid receptor	P04150	chronic obstructive pulmonary disease
Glucocorticoid receptor	P04150	hypertension
Glucocorticoid receptor	P04150	cancer
Glucokinase	P35557	insulinoma
Glucokinase	P35557	type 2 diabetes mellitus
Glucokinase	P35557	Munchausen by proxy
Glucokinase	P35557	acquired metabolic disease
Glucokinase	P35557	metabolic syndrome X
Glucokinase	P35557	obesity
Glucokinase	P35557	hypoglycemia
Glucokinase	P35557	hyperinsulinism
Glucose-dependent insulinotropic receptor	Q8TDV5	obesity
Glucose-dependent insulinotropic receptor	Q8TDV5	diabetes mellitus
Glutamate receptor 1	P42261	major depressive disorder
Glutamate receptor 1	P42261	Parkinson's disease
Glutamate receptor 1	P42261	autistic disorder
Glutamate receptor 1	P42261	carcinoma
Glutamate receptor 1	P42261	Alzheimer's disease
Glutamate receptor 1	P42261	epilepsy
Glutamate receptor 1	P42261	heart disease
Glutamate receptor 1	P42261	amyotrophic lateral sclerosis
Glutamate receptor 1	P42261	morphine dependence
Glutamate receptor 1	P42261	intellectual disability
Glutamate receptor 1	P42261	fragile X syndrome
Glutamate receptor 1	P42261	vascular disease
Glutamate receptor 1	P42261	toxic encephalopathy
Glutamate receptor 1	P42261	tetanus
Glutamate receptor 1	P42261	bipolar disorder
Glutamate receptor 2	P42262	schizophrenia
Glutamate receptor 2	P42262	amyotrophic lateral sclerosis
Glutamate receptor 2	P42262	Alzheimer's disease
Glutamate receptor 2	P42262	carcinoma
Glutamate receptor 2	P42262	epilepsy
Glutamate receptor 3	P42263	carcinoma
Glutamate receptor 3	P42263	epilepsy
Glutamate receptor 3	P42263	schizophrenia
Glutamate receptor 3	P42263	major depressive disorder
Glutamate receptor 4	P48058	schizophrenia
Glutamate receptor 4	P48058	epilepsy
Glutamate receptor 4	P48058	neurodegenerative disease
Glutamate receptor 4	P48058	carcinoma
Glutamate receptor 4	P48058	refractive error
Glutamate receptor ionotropic, NMDA 2A	Q12879	aphasia
Glutamate receptor ionotropic, NMDA 2A	Q12879	melanoma
Glutamate receptor ionotropic, NMDA 2A	Q12879	rheumatoid arthritis
Glutamate receptor ionotropic, NMDA 2A	Q12879	fetal alcohol syndrome
Glutamate receptor ionotropic, NMDA 2A	Q12879	Huntington's disease
Glutamate receptor ionotropic, NMDA 2A	Q12879	skin cancer
Glutamate receptor ionotropic, NMDA 2A	Q12879	carcinoma
Glutamate receptor ionotropic, NMDA 2A	Q12879	brain ischemia
Glutamate receptor ionotropic, NMDA 2A	Q12879	cerebrovascular disease
Glutamate receptor ionotropic, NMDA 2A	Q12879	opiate dependence
Glutamate receptor ionotropic, NMDA 2A	Q12879	Parkinson's disease
Glutamate receptor ionotropic, NMDA 2A	Q12879	bipolar disorder
Glutamate receptor ionotropic, NMDA 2A	Q12879	autistic disorder
Glutamate receptor ionotropic, NMDA 2A	Q12879	Alzheimer's disease
Glutamate receptor ionotropic, NMDA 2A	Q12879	alcohol dependence
Glutamate receptor ionotropic, NMDA 2A	Q12879	hepatitis B
Glutamate receptor ionotropic, NMDA 2A	Q12879	high pressure neurological syndrome
Glutamate receptor ionotropic, NMDA 3A	Q8TCU5	schizophrenia
Glutamate receptor ionotropic, NMDA 3A	Q8TCU5	cardiovascular system disease
Glutamate receptor ionotropic, NMDA 3B	O60391	opioid abuse
Glutamate receptor ionotropic, NMDA 3B	O60391	lingual-facial-buccal dyskinesia
Glutamate receptor ionotropic, NMDA 3B	O60391	schizophrenia
Glutamate receptor ionotropic, delta-1	Q9ULK0	carcinoma
Glutamate receptor ionotropic, delta-1	Q9ULK0	schizophrenia
Glutamate receptor ionotropic, delta-1	Q9ULK0	cardiovascular system disease
Glutamate receptor ionotropic, delta-1	Q9ULK0	pancreatic cancer
Glutamate receptor ionotropic, delta-1	Q9ULK0	anorexia nervosa
Glutamate receptor ionotropic, delta-2	O43424	cerebellar ataxia
Glutamate receptor ionotropic, delta-2	O43424	chronic fatigue syndrome
Glutamate receptor ionotropic, delta-2	O43424	alcohol-related neurodevelopmental disorder
Glutamate receptor ionotropic, delta-2	O43424	carcinoma
Glutamate receptor ionotropic, kainate 1	P39086	attention deficit hyperactivity disorder
Glutamate receptor ionotropic, kainate 1	P39086	migraine
Glutamate receptor ionotropic, kainate 1	P39086	liver cancer
Glutamate receptor ionotropic, kainate 1	P39086	epilepsy
Glutamate receptor ionotropic, kainate 1	P39086	schizophrenia
Glutamate receptor ionotropic, kainate 1	P39086	bipolar disorder
Glutamate receptor ionotropic, kainate 1	P39086	carcinoma
Glutamate receptor ionotropic, kainate 2	Q13002	autosomal recessive non-syndromic intellectual disability
Glutamate receptor ionotropic, kainate 2	Q13002	autistic disorder
Glutamate receptor ionotropic, kainate 2	Q13002	bipolar disorder
Glutamate receptor ionotropic, kainate 2	Q13002	schizophrenia
Glutamate receptor ionotropic, kainate 2	Q13002	kidney disease
Glutamate receptor ionotropic, kainate 2	Q13002	Huntington's disease
Glutamate receptor ionotropic, kainate 2	Q13002	epilepsy
Glutamate receptor ionotropic, kainate 2	Q13002	brain ischemia
Glutamate receptor ionotropic, kainate 2	Q13002	carcinoma
Glutamate receptor ionotropic, kainate 2	Q13002	spinocerebellar ataxia type 11
Glutamate receptor ionotropic, kainate 3	Q13003	bipolar disorder
Glutamate receptor ionotropic, kainate 3	Q13003	schizophrenia
Glutamate receptor ionotropic, kainate 3	Q13003	alcohol dependence
Glutamate receptor ionotropic, kainate 3	Q13003	obsessive-compulsive disorder
Glutamate receptor ionotropic, kainate 3	Q13003	carcinoma
Glutamate receptor ionotropic, kainate 4	Q16099	bipolar disorder
Glutamate receptor ionotropic, kainate 4	Q16099	sarcoidosis
Glutamate receptor ionotropic, kainate 4	Q16099	major depressive disorder
Glutamate receptor ionotropic, kainate 4	Q16099	carcinoma
Glutamate receptor ionotropic, kainate 4	Q16099	schizophrenia
Glutamate receptor ionotropic, kainate 5	Q16478	bipolar disorder
Glutamate receptor ionotropic, kainate 5	Q16478	schizophrenia
Glutamate receptor ionotropic, kainate 5	Q16478	epilepsy
Glutamate receptor ionotropic, kainate 5	Q16478	carcinoma
Glutamate receptor ionotropic, nmda 1	Q05586	epilepsy
Glutamate receptor ionotropic, nmda 1	Q05586	encephalitis
Glutamate receptor ionotropic, nmda 1	Q05586	schizophrenia
Glutamate receptor ionotropic, nmda 1	Q05586	high pressure neurological syndrome
Glutamate receptor ionotropic, nmda 1	Q05586	toxic encephalopathy
Glutamate receptor ionotropic, nmda 1	Q05586	lingual-facial-buccal dyskinesia
Glutamate receptor ionotropic, nmda 1	Q05586	amblyopia
Glutamate receptor ionotropic, nmda 2b	Q13224	encephalitis
Glutamate receptor ionotropic, nmda 2b	Q13224	alcohol dependence
Glutamate receptor ionotropic, nmda 2b	Q13224	carcinoma
Glutamate receptor ionotropic, nmda 2b	Q13224	cerebrovascular disease
Glutamate receptor ionotropic, nmda 2b	Q13224	Parkinson's disease
Glutamate receptor ionotropic, nmda 2b	Q13224	pain agnosia
Glutamate receptor ionotropic, nmda 2b	Q13224	autistic disorder
Glutamate receptor ionotropic, nmda 2b	Q13224	Huntington's disease
Glutamate receptor ionotropic, nmda 2b	Q13224	Alzheimer's disease
Glutamate receptor ionotropic, nmda 2b	Q13224	major depressive disorder
Glutamate receptor ionotropic, nmda 2b	Q13224	substance abuse
Glutamate receptor ionotropic, nmda 2b	Q13224	bipolar disorder
Glutamate receptor ionotropic, nmda 2b	Q13224	fetal alcohol syndrome
Glutamate receptor ionotropic, nmda 2b	Q13224	dementia
Glutamate receptor ionotropic, nmda 2b	Q13224	opiate dependence
Glutamate receptor ionotropic, nmda 2b	Q13224	obsessive-compulsive disorder
Glutamate receptor ionotropic, nmda 2c	Q14957	schizophrenia
Glutamate receptor ionotropic, nmda 2c	Q14957	toxic encephalopathy
Glutamate receptor ionotropic, nmda 2d	O15399	schizophrenia
Glutamate receptor ionotropic, nmda 2d	O15399	toxic encephalopathy
Glutamate receptor ionotropic, nmda 2d	O15399	Parkinson's disease
Glycerate kinase	Q8IVS8	Kabuki syndrome
Glycerol kinase	P32189	Aland Island eye disease
Glycerol kinase	P32189	Duchenne muscular dystrophy
Glycerol kinase	P32189	tick-borne relapsing fever
Glycerol kinase	P32189	Klinefelter's syndrome
Glycerol kinase	P32189	chromosome Xp21 deletion syndrome
Glycerol kinase	P32189	hemiplegia
Glycerol kinase 2	Q14410	otitis media
Glycerol kinase 2	Q14410	refractive error
Glycerol kinase 3	Q14409	chromosome Xp21 deletion syndrome
Glycerol kinase 3	Q14409	tick-borne relapsing fever
Glycerol kinase 3	Q14409	hemiplegia
Glycerol kinase 3	Q14409	Aland Island eye disease
Glycerol kinase 3	Q14409	Klinefelter's syndrome
Glycerol kinase 3	Q14409	Duchenne muscular dystrophy
Glycine receptor subunit alpha-1	P23415	aspiration pneumonia
Glycine receptor subunit alpha-1	P23415	periodic limb movement disorder
Glycine receptor subunit alpha-1	P23415	epilepsy
Glycine receptor subunit alpha-2	P23416	Coffin-Lowry syndrome
